expediente,pueblo,scall_col,territorial,fecha_instalacion,alcaldia,instalado,latitud,longitud
3455-CAYXAI-IZA-24,VALLE DE LUCES,VALLE DE LUCES,NO APLICA,08/06/2024,IZTAPALAPA,Programa SCALL,19.340038,-99.100787
3456-CHROJO-VEA-24,CUCHILLA PANTITLAN,CUCHILLA PANTITLAN,NO APLICA,13/05/2024,VENUSTIANO CARRANZA,Programa SCALL,19.422184,-99.061265
3456-LOCARO-IZA-24,LA PLANTA,LA PLANTA,NO APLICA,10/06/2024,IZTAPALAPA,Programa SCALL,19.293611,-99.063994
3457-BEBEDE-VEA-24,EL ARENAL 3A SECCION,EL ARENAL 3A SECCION,NO APLICA,07/05/2024,VENUSTIANO CARRANZA,Programa SCALL,19.426801,-99.056334
3457-SAHEJU-IZA-24,SAN ANTONIO (BARRIO),SAN ANTONIO (BARRIO),NO APLICA,05/07/2024,IZTAPALAPA,Programa SCALL,19.303515,-99.071254
3458-DEABPO-IZA-24,VALLE DE LUCES,VALLE DE LUCES,NO APLICA,03/07/2024,IZTAPALAPA,Programa SCALL,19.340672,-99.098438
3458-RUMAMA-VEA-24,20 DE NOVIEMBRE,20 DE NOVIEMBRE,NO APLICA,17/06/2024,VENUSTIANO CARRANZA,Programa SCALL,19.447194,-99.109963
3459-GAENAL-IZA-24,INSURGENTES,INSURGENTES,NO APLICA,31/05/2024,IZTAPALAPA,Programa SCALL,19.331719,-99.053968
3459-MOANAN-VEA-24,20 DE NOVIEMBRE,20 DE NOVIEMBRE,NO APLICA,29/06/2024,VENUSTIANO CARRANZA,Programa SCALL,19.446153,-99.10871
345-ACPIJO-VEA-24,PENSADOR MEXICANO I,PENSADOR MEXICANO I,NO APLICA,21/03/2024,VENUSTIANO CARRANZA,Programa SCALL,19.444054,-99.084252
345-JILUGU-TLN-24,AMPLIACI?ÙN MIGUEL HIDALGO 1A SECC,AMPLIACI?ÙN MIGUEL HIDALGO 1A SECC,NO APLICA,18/05/2024,TLALPAN,Programa SCALL,19.28365,-99.2091
3460-DEMIFE-VEA-24,CUCHILLA PANTITLAN,CUCHILLA PANTITLAN,NO APLICA,25/06/2024,VENUSTIANO CARRANZA,Programa SCALL,19.421727,-99.059078
3460-GAGAME-IZA-24,LOS ANGELES,LOS ANGELES,NO APLICA,16/05/2024,IZTAPALAPA,Programa SCALL,19.344726,-99.065717
3461-MOELLI-VEA-24,EL ARENAL 3A SECCION,EL ARENAL 3A SECCION,NO APLICA,14/05/2024,VENUSTIANO CARRANZA,Programa SCALL,19.42639,-99.05475
3462-SEFEMI-IZA-24,FRANCISCO VILLA,FRANCISCO VILLA,NO APLICA,21/05/2024,IZTAPALAPA,Programa SCALL,19.337291,-99.05697
3463-CRCATA-VEA-24,EL ARENAL 1A SECCION,EL ARENAL 1A SECCION,NO APLICA,15/05/2024,VENUSTIANO CARRANZA,Programa SCALL,19.424272,-99.066925
3463-GOJIRO-IZA-24,EJERCITO DE AGUA PRIETA,EJERCITO DE AGUA PRIETA,NO APLICA,20/06/2024,IZTAPALAPA,Programa SCALL,19.36536,-99.034127
3464-DOMIRI-VEA-24,CUCHILLA PANTITLAN,CUCHILLA PANTITLAN,NO APLICA,07/05/2024,VENUSTIANO CARRANZA,Programa SCALL,19.42264,-99.059515
3464-FLMOJU-IZA-24,SAN ANDRES TOMATLAN (PBLO),SAN ANDRES TOMATLAN (PBLO),NO APLICA,14/05/2024,IZTAPALAPA,Programa SCALL,19.327202,-99.104828
3465-LUMOFE-VEA-24,EL ARENAL 2A SECCION,EL ARENAL 2A SECCION,NO APLICA,09/05/2024,VENUSTIANO CARRANZA,Programa SCALL,19.422961,-99.058272
3466-ROSAMI-IZA-24,LOS ANGELES APANOAYA,LOS ANGELES APANOAYA,NO APLICA,28/06/2024,IZTAPALAPA,Programa SCALL,19.340791,-99.060006
3467-BAMOFR-VEA-24,EL ARENAL 2A SECCION,EL ARENAL 2A SECCION,NO APLICA,07/05/2024,VENUSTIANO CARRANZA,Programa SCALL,19.423125,-99.058188
3469-LAMAMA-IZA-24,PARAJE SAN JUAN,PARAJE SAN JUAN,NO APLICA,13/05/2024,IZTAPALAPA,Programa SCALL,19.339723,-99.068993
346-COVEAL-IZA-24,12 DE DICIEMBRE,12 DE DICIEMBRE,NO APLICA,04/05/2024,IZTAPALAPA,Programa SCALL,19.330862,-99.10028
346-MOCARI-TLN-24,SAN MIGUEL TOPILEJO (PBO),SAN MIGUEL TOPILEJO (PBO),NO APLICA,10/04/2024,TLALPAN,Programa SCALL,19.19384,-99.1434
346-ZUGAJO-VEA-24,PE?ÊON DE LOS BA?ÊOS,PE?ÊON DE LOS BA?ÊOS,NO APLICA,20/03/2024,VENUSTIANO CARRANZA,Programa SCALL,19.441425,-99.079814
3470-BLORMA-VEA-24,EL ARENAL 2A SECCION,EL ARENAL 2A SECCION,NO APLICA,29/06/2024,VENUSTIANO CARRANZA,Programa SCALL,19.422556,-99.057746
3471-SOORLA-IZA-24,ESCUADRON 201,ESCUADRON 201,NO APLICA,18/06/2024,IZTAPALAPA,Programa SCALL,19.357178,-99.11312
3471-VAPEFR-VEA-24,20 DE NOVIEMBRE,20 DE NOVIEMBRE,NO APLICA,18/06/2024,VENUSTIANO CARRANZA,Programa SCALL,19.447234,-99.109794
3472-ILMAFE-VEA-24,20 DE NOVIEMBRE,20 DE NOVIEMBRE,NO APLICA,14/06/2024,VENUSTIANO CARRANZA,Programa SCALL,19.446455,-99.110318
3473-COGRVI-IZA-24,EL MOLINO (TEZONCO),EL MOLINO (TEZONCO),NO APLICA,10/06/2024,IZTAPALAPA,Programa SCALL,19.292983,-99.063265
3474-ALCROL-IZA-24,12 DE DICIEMBRE,12 DE DICIEMBRE,NO APLICA,04/05/2024,IZTAPALAPA,Programa SCALL,19.330433,-99.100128
3474-GALAMA-VEA-24,20 DE NOVIEMBRE,20 DE NOVIEMBRE,NO APLICA,21/06/2024,VENUSTIANO CARRANZA,Programa SCALL,19.446068,-99.110479
3475-CACAPA-VEA-24,20 DE NOVIEMBRE,20 DE NOVIEMBRE,NO APLICA,14/06/2024,VENUSTIANO CARRANZA,Programa SCALL,19.445929,-99.110463
3477-LEMECL-VEA-24,CUCHILLA PANTITLAN,CUCHILLA PANTITLAN,NO APLICA,30/04/2024,VENUSTIANO CARRANZA,Programa SCALL,19.423099,-99.061917
3478-PATRNE-IZA-24,LOS ANGELES,LOS ANGELES,NO APLICA,28/06/2024,IZTAPALAPA,Programa SCALL,19.344077,-99.065904
3478-RAMAFL-VEA-24,CUCHILLA PANTITLAN,CUCHILLA PANTITLAN,NO APLICA,15/05/2024,VENUSTIANO CARRANZA,Programa SCALL,19.422606,-99.061296
3479-ALMAMA-IZA-24,EL MOLINO (TEZONCO),EL MOLINO (TEZONCO),NO APLICA,28/05/2024,IZTAPALAPA,Programa SCALL,19.298499,-99.068114
3479-LOLEJO-VEA-24,CUCHILLA PANTITLAN,CUCHILLA PANTITLAN,NO APLICA,03/05/2024,VENUSTIANO CARRANZA,Programa SCALL,19.423753,-99.065992
347-BUTAJU-VEA-24,PENSADOR MEXICANO I,PENSADOR MEXICANO I,NO APLICA,22/03/2024,VENUSTIANO CARRANZA,Programa SCALL,19.445263,-99.083633
347-GUIBCL-TLC-24,LA CONCHITA ZAPOTITLAN (LA CONCHITA I),LA CONCHITA ZAPOTITLAN (LA CONCHITA I),NO APLICA,26/03/2024,TLAHUAC,Programa SCALL,19.28353,-99.038858
347-MUMAGU-IZO-24,GABRIEL RAMOS MILLAN,GABRIEL RAMOS MILLAN,NO APLICA,22/06/2024,IZTACALCO,Programa SCALL,19.391701,-99.102823
347-VACAJU-TLN-24,PARRES EL GUARDA (PBO),PARRES EL GUARDA (PBO),NO APLICA,17/06/2024,TLALPAN,Programa SCALL,19.13286,-99.1809
3480-RICOSI-VEA-24,CUCHILLA PANTITLAN,CUCHILLA PANTITLAN,NO APLICA,29/06/2024,VENUSTIANO CARRANZA,Programa SCALL,19.422547,-99.062522
3480-SAVEMA-IZA-24,PRESIDENTES DE MEXICO,PRESIDENTES DE MEXICO,NO APLICA,27/05/2024,IZTAPALAPA,Programa SCALL,19.330928,-99.057393
3481-CEMALA-IZA-24,SAN JUAN JOYA (PARAJE),SAN JUAN JOYA (PARAJE),NO APLICA,21/05/2024,IZTAPALAPA,Programa SCALL,19.336823,-99.06713
3481-LUFIBE-VEA-24,CUCHILLA PANTITLAN,CUCHILLA PANTITLAN,NO APLICA,02/07/2024,VENUSTIANO CARRANZA,Programa SCALL,19.421829,-99.061115
3483-CRGOAB-IZA-24,TENORIOS,TENORIOS,NO APLICA,12/06/2024,IZTAPALAPA,Programa SCALL,19.3325,-99.019689
3483-MAAMER-VEA-24,CUCHILLA PANTITLAN,CUCHILLA PANTITLAN,NO APLICA,07/05/2024,VENUSTIANO CARRANZA,Programa SCALL,19.42142,-99.059484
3484-HEROOS-IZA-24,LA ERA,LA ERA,NO APLICA,21/05/2024,IZTAPALAPA,Programa SCALL,19.339583,-99.052983
3485-GAGALI-IZA-24,PARAJE SAN JUAN,PARAJE SAN JUAN,NO APLICA,20/06/2024,IZTAPALAPA,Programa SCALL,19.339425,-99.068141
3486-PALEAN-IZA-24,EL ROSARIO,EL ROSARIO,NO APLICA,17/05/2024,IZTAPALAPA,Programa SCALL,19.301076,-99.066388
3487-LOPEJO-IZA-24,PARAJE SAN JUAN,PARAJE SAN JUAN,NO APLICA,13/05/2024,IZTAPALAPA,Programa SCALL,19.339723,-99.068993
3487-SABEWU-VEA-24,CUCHILLA PANTITLAN,CUCHILLA PANTITLAN,NO APLICA,29/04/2024,VENUSTIANO CARRANZA,Programa SCALL,19.422162,-99.062453
3488-PINEDE-VEA-24,EL ARENAL 2A SECCION,EL ARENAL 2A SECCION,NO APLICA,01/06/2024,VENUSTIANO CARRANZA,Programa SCALL,19.424094,-99.056914
3489-SHURSO-VEA-24,CUCHILLA PANTITLAN,CUCHILLA PANTITLAN,NO APLICA,08/05/2024,VENUSTIANO CARRANZA,Programa SCALL,19.422237,-99.059186
348-ACSASI-IZO-24,TLACOTAL RAMOS MILLAN,TLACOTAL RAMOS MILLAN,NO APLICA,10/04/2024,IZTACALCO,Programa SCALL,19.395525,-99.105388
348-AGMEES-TLN-24,SAN MIGUEL TOPILEJO (PBO),SAN MIGUEL TOPILEJO (PBO),NO APLICA,13/04/2024,TLALPAN,Programa SCALL,19.20177,-99.1423
3490-MALUAB-IZA-24,FUEGO NUEVO,FUEGO NUEVO,NO APLICA,11/05/2024,IZTAPALAPA,Programa SCALL,19.333064,-99.10446
3491-BEVACI-VEA-24,CARACOL,CARACOL,NO APLICA,14/05/2024,VENUSTIANO CARRANZA,Programa SCALL,19.427148,-99.065449
3492-CIGIAL-IZA-24,INSURGENTES,INSURGENTES,NO APLICA,04/06/2024,IZTAPALAPA,Programa SCALL,19.332455,-99.055135
3492-ESIBAL-VEA-24,CARACOL (AMPL),CARACOL (AMPL),NO APLICA,27/04/2024,VENUSTIANO CARRANZA,Programa SCALL,19.42894,-99.069544
3493-ALMICR-VEA-24,CARACOL,CARACOL,NO APLICA,29/04/2024,VENUSTIANO CARRANZA,Programa SCALL,19.42539,-99.07175
3493-SACOMA-IZA-24,SAN LORENZO TEZONCO (BARR),SAN LORENZO TEZONCO (BARR),NO APLICA,17/05/2024,IZTAPALAPA,Programa SCALL,19.314733,-99.069762
3494-FLAPRA-VEA-24,CARACOL (AMPL),CARACOL (AMPL),NO APLICA,27/04/2024,VENUSTIANO CARRANZA,Programa SCALL,19.429527,-99.06822
3494-GAMAMA-IZA-24,SAN LORENZO TEZONCO (BARR),SAN LORENZO TEZONCO (BARR),NO APLICA,20/05/2024,IZTAPALAPA,Programa SCALL,19.314542,-99.068695
3495-ARRIRO-VEA-24,CARACOL,CARACOL,NO APLICA,29/06/2024,VENUSTIANO CARRANZA,Programa SCALL,19.426755,-99.067334
3496-DEGOFL-VEA-24,CARACOL,CARACOL,NO APLICA,29/04/2024,VENUSTIANO CARRANZA,Programa SCALL,19.425955,-99.067624
3497-JAMAFR-VEA-24,CARACOL (AMPL),CARACOL (AMPL),NO APLICA,30/04/2024,VENUSTIANO CARRANZA,Programa SCALL,19.428338,-99.07242
3498-FIBEIR-VEA-24,CARACOL,CARACOL,NO APLICA,29/04/2024,VENUSTIANO CARRANZA,Programa SCALL,19.427398,-99.067382
3499-LAPARO-VEA-24,CARACOL (AMPL),CARACOL (AMPL),NO APLICA,30/04/2024,VENUSTIANO CARRANZA,Programa SCALL,19.429767,-99.068249
349-ALCEMA-VEA-24,PENSADOR MEXICANO I,PENSADOR MEXICANO I,NO APLICA,27/03/2024,VENUSTIANO CARRANZA,Programa SCALL,19.442957,-99.084896
349-ARESER-TLC-24,SANTIAGO ZAPOTITLAN (PBLO),SANTIAGO ZAPOTITLAN (PBLO),NO APLICA,02/04/2024,TLAHUAC,Programa SCALL,19.286814,-99.038727
349-GASARU-IZO-24,GABRIEL RAMOS MILLAN,GABRIEL RAMOS MILLAN,NO APLICA,04/04/2024,IZTACALCO,Programa SCALL,19.39416,-99.106017
34-GOCREL-IZA-24,SAN ANDRES TETEPILCO (PBLO),SAN ANDRES TETEPILCO (PBLO),NO APLICA,23/03/2024,IZTAPALAPA,Programa SCALL,19.370436,-99.131816
34-GOESAN-IZO-24,SANTA CRUZ (BARR),SANTA CRUZ (BARR),NO APLICA,14/06/2024,IZTACALCO,Programa SCALL,19.387957,-99.119643
34-JUROHO-XOO-24,CERRILLOS III,CERRILLOS III,NO APLICA,20/03/2024,XOCHIMILCO,Programa SCALL,19.24857,-99.0219
34-QUGASA-TLC-24,LOS OLIVOS,LOS OLIVOS,NO APLICA,20/03/2024,TLAHUAC,Programa SCALL,19.3002,-99.05957
3500-IBPEMA-IZA-24,PRESIDENTES DE MEXICO,PRESIDENTES DE MEXICO,NO APLICA,15/05/2024,IZTAPALAPA,Programa SCALL,19.333118,-99.061411
3500-MEMARA-VEA-24,CARACOL,CARACOL,NO APLICA,27/04/2024,VENUSTIANO CARRANZA,Programa SCALL,19.424743,-99.068602
3501-ZALOMA-IZA-24,LOS ANGELES,LOS ANGELES,NO APLICA,16/05/2024,IZTAPALAPA,Programa SCALL,19.34194,-99.064715
3502-LEARCE-VEA-24,CARACOL (AMPL),CARACOL (AMPL),NO APLICA,27/04/2024,VENUSTIANO CARRANZA,Programa SCALL,19.429153,-99.066714
3505-HETRLI-VEA-24,CARACOL,CARACOL,NO APLICA,03/05/2024,VENUSTIANO CARRANZA,Programa SCALL,19.424474,-99.068555
3507-DEABAL-IZA-24,LOS REYES (AMPL),LOS REYES (AMPL),NO APLICA,13/06/2024,IZTAPALAPA,Programa SCALL,19.345616,-99.102666
3507-HEFLAN-VEA-24,20 DE NOVIEMBRE,20 DE NOVIEMBRE,NO APLICA,06/06/2024,VENUSTIANO CARRANZA,Programa SCALL,19.442238,-99.112843
3509-GOCARA-VEA-24,20 DE NOVIEMBRE,20 DE NOVIEMBRE,NO APLICA,07/06/2024,VENUSTIANO CARRANZA,Programa SCALL,19.442104,-99.11187
350-BAOREM-XOO-24,TIERRA NUEVA,TIERRA NUEVA,NO APLICA,28/05/2024,XOCHIMILCO,Programa SCALL,19.26652,-99.1203
350-FEGALU-TLN-24,SAN MIGUEL TOPILEJO (PBO),SAN MIGUEL TOPILEJO (PBO),NO APLICA,01/07/2024,TLALPAN,Programa SCALL,19.20414,-99.1508
350-LIPEGA-TLC-24,MIGUEL HIDALGO,MIGUEL HIDALGO,NO APLICA,26/04/2024,TLAHUAC,Programa SCALL,19.290266,-99.043409
350-MAOLES-IZO-24,TLACOTAL RAMOS MILLAN,TLACOTAL RAMOS MILLAN,NO APLICA,04/04/2024,IZTACALCO,Programa SCALL,19.39675,-99.103856
3511-MUCASA-VEA-24,CARACOL,CARACOL,NO APLICA,29/04/2024,VENUSTIANO CARRANZA,Programa SCALL,19.42701,-99.072915
3511-NOESNO-IZA-24,VALLE DE LUCES,VALLE DE LUCES,NO APLICA,26/07/2024,IZTAPALAPA,Programa SCALL,19.340704,-99.098128
3512-GRMEJE-VEA-24,20 DE NOVIEMBRE,20 DE NOVIEMBRE,NO APLICA,08/06/2024,VENUSTIANO CARRANZA,Programa SCALL,19.441986,-99.111729
3513-SALOCL-VEA-24,EL ARENAL 2A SECCION,EL ARENAL 2A SECCION,NO APLICA,22/05/2024,VENUSTIANO CARRANZA,Programa SCALL,19.423022,-99.057144
3514-MECEOS-VEA-24,EL ARENAL 2A SECCION,EL ARENAL 2A SECCION,NO APLICA,06/07/2024,VENUSTIANO CARRANZA,Programa SCALL,19.426199,-99.057845
3514-OVHIAL-IZA-24,FUEGO NUEVO,FUEGO NUEVO,NO APLICA,09/05/2024,IZTAPALAPA,Programa SCALL,19.333612,-99.10486
3515-COGAAL-VEA-24,EL ARENAL 2A SECCION,EL ARENAL 2A SECCION,NO APLICA,17/05/2024,VENUSTIANO CARRANZA,Programa SCALL,19.4231,-99.057119
3515-NIBAJA-IZA-24,LOS REYES (AMPL),LOS REYES (AMPL),NO APLICA,15/06/2024,IZTAPALAPA,Programa SCALL,19.344807,-99.100353
3516-LOAGMA-IZA-24,PURISIMA I,PURISIMA I,NO APLICA,03/07/2024,IZTAPALAPA,Programa SCALL,19.36448,-99.053126
3517-MIRATR-VEA-24,EL ARENAL 4A SECCION,EL ARENAL 4A SECCION,NO APLICA,13/05/2024,VENUSTIANO CARRANZA,Programa SCALL,19.426543,-99.057155
3518-MODEDE-IZA-24,LOS REYES (AMPL),LOS REYES (AMPL),NO APLICA,06/06/2024,IZTAPALAPA,Programa SCALL,19.348251,-99.107164
3518-MOPEAL-VEA-24,EL ARENAL 2A SECCION,EL ARENAL 2A SECCION,NO APLICA,24/05/2024,VENUSTIANO CARRANZA,Programa SCALL,19.425495,-99.058183
3519-MAMAMA-VEA-24,EL ARENAL 2A SECCION,EL ARENAL 2A SECCION,NO APLICA,07/05/2024,VENUSTIANO CARRANZA,Programa SCALL,19.42273,-99.057183
3519-MOCOAL-IZA-24,BUENAVISTA,BUENAVISTA,NO APLICA,22/05/2024,IZTAPALAPA,Programa SCALL,19.333429,-99.032205
351-SOBEGL-TLC-24,LA CONCHITA ZAPOTITLAN (LA CONCHITA I),LA CONCHITA ZAPOTITLAN (LA CONCHITA I),NO APLICA,28/03/2024,TLAHUAC,Programa SCALL,19.287602,-99.03931
3520-MODERO-IZA-24,LOS REYES (AMPL),LOS REYES (AMPL),NO APLICA,13/06/2024,IZTAPALAPA,Programa SCALL,19.34373,-99.099983
3521-RIRILE-VEA-24,EL ARENAL 4A SECCION,EL ARENAL 4A SECCION,NO APLICA,03/05/2024,VENUSTIANO CARRANZA,Programa SCALL,19.426694,-99.05714
3522-BLMASA-VEA-24,EL ARENAL 2A SECCION,EL ARENAL 2A SECCION,NO APLICA,17/05/2024,VENUSTIANO CARRANZA,Programa SCALL,19.423151,-99.057142
3522-SAROMA-IZA-24,LOS REYES (AMPL),LOS REYES (AMPL),NO APLICA,15/06/2024,IZTAPALAPA,Programa SCALL,19.344999,-99.101511
3523-COGICA-IZA-24,EL MOLINO (TEZONCO),EL MOLINO (TEZONCO),NO APLICA,03/06/2024,IZTAPALAPA,Programa SCALL,19.297708,-99.066401
3524-HENOPA-VEA-24,SIMON BOLIVAR,SIMON BOLIVAR,NO APLICA,19/06/2024,VENUSTIANO CARRANZA,Programa SCALL,19.447185,-99.096558
3524-PEMOMA-IZA-24,CARLOS HANK GONZALEZ,CARLOS HANK GONZALEZ,NO APLICA,04/06/2024,IZTAPALAPA,Programa SCALL,19.332304,-99.050382
3527-SOGAAL-IZA-24,CONSEJO AGRARISTA MEXICANO,CONSEJO AGRARISTA MEXICANO,NO APLICA,27/05/2024,IZTAPALAPA,Programa SCALL,19.323839,-99.062096
3529-SIANRE-VEA-24,EL ARENAL 4A SECCION,EL ARENAL 4A SECCION,NO APLICA,18/05/2024,VENUSTIANO CARRANZA,Programa SCALL,19.429432,-99.058309
352-MAVEMA-TLN-24,SAN MIGUEL TOPILEJO (PBO),SAN MIGUEL TOPILEJO (PBO),NO APLICA,19/04/2024,TLALPAN,Programa SCALL,19.2018,-99.1426
352-SOMEAN-IZA-24,EL MIRADOR,EL MIRADOR,NO APLICA,01/04/2024,IZTAPALAPA,Programa SCALL,19.337706,-99.10106
3530-AVZEMA-IZA-24,PARAJE SAN JUAN,PARAJE SAN JUAN,NO APLICA,20/06/2024,IZTAPALAPA,Programa SCALL,19.338512,-99.06698
3533-QUGOMA-IZA-24,PRESIDENTES DE MEXICO,PRESIDENTES DE MEXICO,NO APLICA,27/05/2024,IZTAPALAPA,Programa SCALL,19.333631,-99.061237
3535-CASAMA-IZA-24,SAN LORENZO TEZONCO (PBO),SAN LORENZO TEZONCO (PBO),NO APLICA,04/06/2024,IZTAPALAPA,Programa SCALL,19.314604,-99.069775
3535-ROGALU-VEA-24,MOCTEZUMA 1A SECCION,MOCTEZUMA 1A SECCION,NO APLICA,27/06/2024,VENUSTIANO CARRANZA,Programa SCALL,19.429949,-99.108663
3536-CHOPRE-IZA-24,LOS REYES (AMPL),LOS REYES (AMPL),NO APLICA,03/07/2024,IZTAPALAPA,Programa SCALL,19.346858,-99.105654
3536-ESPAEL-VEA-24,MOCTEZUMA 1A SECCION,MOCTEZUMA 1A SECCION,NO APLICA,08/05/2024,VENUSTIANO CARRANZA,Programa SCALL,19.428733,-99.109226
3538-RUCOMA-IZA-24,PRESIDENTES DE MEXICO,PRESIDENTES DE MEXICO,NO APLICA,21/05/2024,IZTAPALAPA,Programa SCALL,19.334195,-99.061219
3538-SASAMA-VEA-24,MOCTEZUMA 1A SECCION,MOCTEZUMA 1A SECCION,NO APLICA,06/05/2024,VENUSTIANO CARRANZA,Programa SCALL,19.428127,-99.109869
3539-RESULU-VEA-24,MOCTEZUMA 1A SECCION,MOCTEZUMA 1A SECCION,NO APLICA,07/05/2024,VENUSTIANO CARRANZA,Programa SCALL,19.429433,-99.105608
3539-TESAMA-IZA-24,ERMITA ZARAGOZA,ERMITA ZARAGOZA,NO APLICA,06/07/2024,IZTAPALAPA,Programa SCALL,19.366796,-98.999636
353-GAGAMA-TLN-24,SAN MIGUEL TOPILEJO (PBO),SAN MIGUEL TOPILEJO (PBO),NO APLICA,25/04/2024,TLALPAN,Programa SCALL,19.20132,-99.1433
353-JIMAIS-TLC-24,LA CONCHITA ZAPOTITLAN (LA CONCHITA I),LA CONCHITA ZAPOTITLAN (LA CONCHITA I),NO APLICA,12/04/2024,TLAHUAC,Programa SCALL,19.292483,-99.039293
353-LOSALE-IZA-24,TENORIOS,TENORIOS,NO APLICA,10/06/2024,IZTAPALAPA,Programa SCALL,19.333462,-99.01931
353-MOQUMA-XOO-24,TIERRA NUEVA,TIERRA NUEVA,NO APLICA,24/07/2024,XOCHIMILCO,Programa SCALL,19.2661,-99.1198
353-RICARI-VEA-24,PE?ÊON DE LOS BA?ÊOS,PE?ÊON DE LOS BA?ÊOS,NO APLICA,25/03/2024,VENUSTIANO CARRANZA,Programa SCALL,19.442957,-99.084896
3540-IBESLA-VEA-24,MOCTEZUMA 1A SECCION,MOCTEZUMA 1A SECCION,NO APLICA,03/05/2024,VENUSTIANO CARRANZA,Programa SCALL,19.432013,-99.106752
3540-LODOAN-IZA-24,TENORIOS,TENORIOS,NO APLICA,04/06/2024,IZTAPALAPA,Programa SCALL,19.332821,-99.019703
3541-PILOJU-VEA-24,CARACOL,CARACOL,NO APLICA,03/07/2024,VENUSTIANO CARRANZA,Programa SCALL,19.42514,-99.068255
3545-FRFUOL-IZA-24,PROGRESISTA,PROGRESISTA,NO APLICA,08/05/2024,IZTAPALAPA,Programa SCALL,19.360728,-99.066822
3546-MEREGO-VEA-24,MOCTEZUMA 1A SECCION,MOCTEZUMA 1A SECCION,NO APLICA,04/05/2024,VENUSTIANO CARRANZA,Programa SCALL,19.427233,-99.109072
3547-CAFLHU-VEA-24,MOCTEZUMA 1A SECCION,MOCTEZUMA 1A SECCION,NO APLICA,06/05/2024,VENUSTIANO CARRANZA,Programa SCALL,19.433972,-99.108567
3549-BOPEMA-VEA-24,MOCTEZUMA 1A SECCION,MOCTEZUMA 1A SECCION,NO APLICA,29/05/2024,VENUSTIANO CARRANZA,Programa SCALL,19.433485,-99.108823
3549-LORORO-IZA-24,DESARROLLO URBANO QUETZALCOATL,DESARROLLO URBANO QUETZALCOATL,NO APLICA,03/07/2024,IZTAPALAPA,Programa SCALL,19.332826,-99.042423
354-CRHUIS-TLC-24,LA CONCHITA ZAPOTITLAN (LA CONCHITA I),LA CONCHITA ZAPOTITLAN (LA CONCHITA I),NO APLICA,26/03/2024,TLAHUAC,Programa SCALL,19.287141,-99.039324
354-GAMAMA-TLN-24,SAN MIGUEL TOPILEJO (PBO),SAN MIGUEL TOPILEJO (PBO),NO APLICA,13/04/2024,TLALPAN,Programa SCALL,19.20211,-99.1412
354-VASOAM-IZO-24,GABRIEL RAMOS MILLAN,GABRIEL RAMOS MILLAN,NO APLICA,05/04/2024,IZTACALCO,Programa SCALL,19.396659,-99.105964
3550-BUMAFL-VEA-24,MOCTEZUMA 1A SECCION,MOCTEZUMA 1A SECCION,NO APLICA,21/05/2024,VENUSTIANO CARRANZA,Programa SCALL,19.43385,-99.10852
3550-MAGOED-IZA-24,MIXCOATL,MIXCOATL,NO APLICA,03/07/2024,IZTAPALAPA,Programa SCALL,19.325754,-99.049349
3551-MABRMA-VEA-24,MOCTEZUMA 1A SECCION,MOCTEZUMA 1A SECCION,NO APLICA,28/06/2024,VENUSTIANO CARRANZA,Programa SCALL,19.432827,-99.1076
3551-MAMAMO-IZA-24,PARAJE SAN JUAN,PARAJE SAN JUAN,NO APLICA,21/05/2024,IZTAPALAPA,Programa SCALL,19.336823,-99.06713
3552-BERAEL-IZA-24,12 DE DICIEMBRE,12 DE DICIEMBRE,NO APLICA,04/05/2024,IZTAPALAPA,Programa SCALL,19.330186,-99.100132
3553-BALOBR-VEA-24,EL ARENAL 1A SECCION,EL ARENAL 1A SECCION,NO APLICA,29/06/2024,VENUSTIANO CARRANZA,Programa SCALL,19.423837,-99.063385
3554-GOARMA-VEA-24,MOCTEZUMA 1A SECCION,MOCTEZUMA 1A SECCION,NO APLICA,06/05/2024,VENUSTIANO CARRANZA,Programa SCALL,19.427278,-99.103346
3554-MAMURO-IZA-24,LAS PE?ÊAS,LAS PE?ÊAS,NO APLICA,31/05/2024,IZTAPALAPA,Programa SCALL,19.336725,-99.049293
3556-HEMOZA-VEA-24,20 DE NOVIEMBRE,20 DE NOVIEMBRE,NO APLICA,29/06/2024,VENUSTIANO CARRANZA,Programa SCALL,19.442499,-99.111523
3557-CEROKA-VEA-24,MOCTEZUMA 1A SECCION,MOCTEZUMA 1A SECCION,NO APLICA,25/06/2024,VENUSTIANO CARRANZA,Programa SCALL,19.424421,-99.101594
3557-MUSOAR-IZA-24,SAN SIMON CULHUACAN (BARR),SAN SIMON CULHUACAN (BARR),NO APLICA,04/07/2024,IZTAPALAPA,Programa SCALL,19.336115,-99.10178
355-VEABNO-TLN-24,SAN MIGUEL TOPILEJO (PBO),SAN MIGUEL TOPILEJO (PBO),NO APLICA,13/04/2024,TLALPAN,Programa SCALL,19.20211,-99.1412
3561-AVDIMA-VEA-24,MOCTEZUMA 1A SECCION,MOCTEZUMA 1A SECCION,NO APLICA,03/05/2024,VENUSTIANO CARRANZA,Programa SCALL,19.431234,-99.108672
3561-JAHEMA-IZA-24,VALLE DE LUCES,VALLE DE LUCES,NO APLICA,08/06/2024,IZTAPALAPA,Programa SCALL,19.339964,-99.105952
3562-LOMENO-IZA-24,PARAJE SAN JUAN,PARAJE SAN JUAN,NO APLICA,03/07/2024,IZTAPALAPA,Programa SCALL,19.338756,-99.068244
