attribute,average
mnima_de_la_temperatura_de_bulbo_hmedo,4.0
ndice_de_calor,26.75
mxima_del_indice_de_calor,27.0
time,
aqi,56.833333333333336
aqi_alto,88.66666666666667
pm_1,12.0
alto_pm_1,23.08333333333333
pm_25,14.75
alto_pm_25,31.5
pm_10,16.0
alto_pm_10,35.083333333333336
temp,26.166666666666668
temp_alta,26.416666666666668
temp_baja,26.08333333333333
hum,15.25
alta_hum,15.333333333333334
hum_baja,15.0
punto_de_roco,-2.25
mxima_del_punto_de_roco,-2.1666666666666665
mnima_del_punto_de_roco,-2.583333333333333
bulbo_hmedo,4.416666666666667
mxima_temperatura_de_bulbo_hmedo,4.666666666666667
mnima_de_la_temperatura_de_bulbo_hmedo,4.25
ndice_de_calor,24.5
mxima_del_indice_de_calor,24.666666666666668
time,
aqi,72.25
aqi_alto,121.25
pm_1,16.666666666666668
alto_pm_1,37.833333333333336
pm_25,22.166666666666668
alto_pm_25,54.833333333333336
pm_10,24.166666666666668
alto_pm_10,60.583333333333336
temp,24.666666666666668
temp_alta,24.666666666666668
temp_baja,24.58333333333333
hum,21.666666666666668
alta_hum,21.916666666666668
hum_baja,20.58333333333333
punto_de_roco,1.0
mxima_del_punto_de_roco,1.0833333333333333
mnima_del_punto_de_roco,0.5
bulbo_hmedo,7.083333333333333
mxima_temperatura_de_bulbo_hmedo,7.083333333333333
mnima_de_la_temperatura_de_bulbo_hmedo,6.666666666666667
ndice_de_calor,23.58333333333333
mxima_del_indice_de_calor,23.666666666666668
time,
aqi,111.66666666666669
aqi_alto,227.16666666666663
pm_1,32.916666666666664
alto_pm_1,105.58333333333331
pm_25,47.16666666666666
alto_pm_25,173.0
pm_10,51.333333333333336
alto_pm_10,189.0
temp,22.916666666666668
temp_alta,22.916666666666668
temp_baja,22.75
hum,29.33333333333333
alta_hum,29.75
hum_baja,28.83333333333333
punto_de_roco,4.0
mxima_del_punto_de_roco,4.083333333333333
mnima_del_punto_de_roco,3.9166666666666665
bulbo_hmedo,9.0
mxima_temperatura_de_bulbo_hmedo,9.0
mnima_de_la_temperatura_de_bulbo_hmedo,9.0
ndice_de_calor,21.5
mxima_del_indice_de_calor,21.666666666666668
time,
aqi,138.08333333333334
aqi_alto,279.75
pm_1,49.16666666666666
alto_pm_1,147.91666666666666
pm_25,71.58333333333333
alto_pm_25,236.58333333333331
pm_10,78.0
alto_pm_10,255.08333333333331
temp,21.25
temp_alta,21.25
temp_baja,21.166666666666668
hum,33.416666666666664
alta_hum,33.833333333333336
hum_baja,32.833333333333336
punto_de_roco,4.333333333333333
mxima_del_punto_de_roco,4.583333333333333
mnima_del_punto_de_roco,4.0
bulbo_hmedo,9.083333333333334
mxima_temperatura_de_bulbo_hmedo,9.25
mnima_de_la_temperatura_de_bulbo_hmedo,9.0
ndice_de_calor,19.25
mxima_del_indice_de_calor,19.416666666666668
time,
aqi,96.41666666666669
aqi_alto,159.58333333333334
pm_1,28.58333333333333
alto_pm_1,69.25
pm_25,39.91666666666666
alto_pm_25,106.25
pm_10,43.0
alto_pm_10,116.75
temp,19.58333333333333
temp_alta,19.666666666666668
temp_baja,19.5
hum,37.5
alta_hum,38.083333333333336
hum_baja,36.91666666666666
punto_de_roco,4.75
mxima_del_punto_de_roco,5.0
mnima_del_punto_de_roco,4.583333333333333
bulbo_hmedo,9.0
mxima_temperatura_de_bulbo_hmedo,9.083333333333334
mnima_de_la_temperatura_de_bulbo_hmedo,9.0
ndice_de_calor,18.08333333333333
mxima_del_indice_de_calor,18.33333333333333
time,
aqi,93.75
aqi_alto,106.83333333333331
pm_1,22.416666666666668
alto_pm_1,25.83333333333333
pm_25,32.0
alto_pm_25,37.66666666666666
pm_10,37.25
alto_pm_10,46.25
temp,18.08333333333333
temp_alta,18.166666666666668
temp_baja,18.08333333333333
hum,37.16666666666666
alta_hum,37.75
hum_baja,36.41666666666666
punto_de_roco,3.333333333333333
mxima_del_punto_de_roco,3.583333333333333
mnima_del_punto_de_roco,2.833333333333333
bulbo_hmedo,8.25
mxima_temperatura_de_bulbo_hmedo,8.333333333333334
mnima_de_la_temperatura_de_bulbo_hmedo,8.0
ndice_de_calor,16.666666666666668
mxima_del_indice_de_calor,16.916666666666668
time,
aqi,94.5
aqi_alto,107.0
pm_1,22.58333333333333
alto_pm_1,25.416666666666668
pm_25,32.833333333333336
alto_pm_25,37.91666666666666
pm_10,38.5
alto_pm_10,47.66666666666666
temp,17.166666666666668
temp_alta,17.25
temp_baja,17.083333333333332
hum,37.75
alta_hum,38.083333333333336
hum_baja,37.25
punto_de_roco,2.583333333333333
mxima_del_punto_de_roco,2.9166666666666665
mnima_del_punto_de_roco,2.083333333333333
bulbo_hmedo,7.083333333333333
mxima_temperatura_de_bulbo_hmedo,7.333333333333333
mnima_de_la_temperatura_de_bulbo_hmedo,7.0
ndice_de_calor,15.5
mxima_del_indice_de_calor,15.583333333333334
time,
aqi,87.75
aqi_alto,98.91666666666669
pm_1,20.916666666666668
alto_pm_1,23.666666666666668
pm_25,29.58333333333333
alto_pm_25,34.5
pm_10,33.583333333333336
alto_pm_10,44.25
temp,15.916666666666666
temp_alta,16.0
temp_baja,15.916666666666666
hum,42.25
alta_hum,42.66666666666666
hum_baja,41.75
punto_de_roco,3.0
mxima_del_punto_de_roco,3.083333333333333
mnima_del_punto_de_roco,3.0
bulbo_hmedo,7.583333333333333
mxima_temperatura_de_bulbo_hmedo,8.0
mnima_de_la_temperatura_de_bulbo_hmedo,7.166666666666667
ndice_de_calor,14.25
mxima_del_indice_de_calor,14.416666666666666
time,
aqi,86.58333333333333
aqi_alto,97.0
pm_1,20.5
alto_pm_1,23.0
pm_25,29.08333333333333
alto_pm_25,33.916666666666664
pm_10,32.5
alto_pm_10,42.91666666666666
temp,14.5
temp_alta,14.583333333333334
temp_baja,14.5
hum,46.583333333333336
alta_hum,46.75
hum_baja,46.083333333333336
punto_de_roco,3.0
mxima_del_punto_de_roco,3.0
mnima_del_punto_de_roco,3.0
bulbo_hmedo,7.083333333333333
mxima_temperatura_de_bulbo_hmedo,7.333333333333333
mnima_de_la_temperatura_de_bulbo_hmedo,7.0
ndice_de_calor,13.25
mxima_del_indice_de_calor,13.333333333333334
time,
aqi,86.41666666666667
aqi_alto,96.33333333333331
pm_1,20.33333333333333
alto_pm_1,22.666666666666668
pm_25,28.916666666666668
alto_pm_25,33.583333333333336
pm_10,32.333333333333336
alto_pm_10,43.16666666666666
temp,13.5
temp_alta,13.583333333333334
temp_baja,13.5
hum,50.41666666666666
alta_hum,50.833333333333336
hum_baja,49.91666666666666
punto_de_roco,3.25
mxima_del_punto_de_roco,3.5
mnima_del_punto_de_roco,3.0
bulbo_hmedo,7.0
mxima_temperatura_de_bulbo_hmedo,7.0
mnima_de_la_temperatura_de_bulbo_hmedo,7.0
ndice_de_calor,12.416666666666666
mxima_del_indice_de_calor,12.5
time,
aqi,88.91666666666667
aqi_alto,100.66666666666669
pm_1,21.08333333333333
alto_pm_1,24.0
pm_25,30.0
alto_pm_25,35.5
pm_10,34.416666666666664
alto_pm_10,46.25
temp,13.0
temp_alta,13.0
temp_baja,13.0
hum,51.16666666666666
alta_hum,51.41666666666666
hum_baja,50.91666666666666
punto_de_roco,3.0
mxima_del_punto_de_roco,3.083333333333333
mnima_del_punto_de_roco,3.0
bulbo_hmedo,7.0
mxima_temperatura_de_bulbo_hmedo,7.0
mnima_de_la_temperatura_de_bulbo_hmedo,7.0
ndice_de_calor,12.0
mxima_del_indice_de_calor,12.0
time,
aqi,83.0
aqi_alto,93.83333333333331
pm_1,19.33333333333333
alto_pm_1,22.08333333333333
pm_25,27.5
alto_pm_25,32.416666666666664
pm_10,30.166666666666668
alto_pm_10,40.833333333333336
temp,12.333333333333334
temp_alta,12.416666666666666
temp_baja,12.333333333333334
hum,54.16666666666666
alta_hum,54.25
hum_baja,53.833333333333336
punto_de_roco,3.0
mxima_del_punto_de_roco,3.0
mnima_del_punto_de_roco,3.0
bulbo_hmedo,7.0
mxima_temperatura_de_bulbo_hmedo,7.0
mnima_de_la_temperatura_de_bulbo_hmedo,7.0
ndice_de_calor,11.416666666666666
mxima_del_indice_de_calor,11.5
time,
aqi,88.0
aqi_alto,98.0
pm_1,20.666666666666668
alto_pm_1,22.75
pm_25,29.666666666666668
alto_pm_25,34.416666666666664
pm_10,33.5
alto_pm_10,45.083333333333336
temp,11.25
temp_alta,11.333333333333334
temp_baja,11.166666666666666
hum,57.333333333333336
alta_hum,57.583333333333336
hum_baja,57.16666666666666
punto_de_roco,3.0
mxima_del_punto_de_roco,3.1666666666666665
mnima_del_punto_de_roco,3.0
bulbo_hmedo,6.583333333333333
mxima_temperatura_de_bulbo_hmedo,7.0
mnima_de_la_temperatura_de_bulbo_hmedo,6.5
ndice_de_calor,10.833333333333334
mxima_del_indice_de_calor,10.916666666666666
time,
aqi,101.91666666666669
aqi_alto,113.75
pm_1,24.416666666666668
alto_pm_1,27.33333333333333
pm_25,35.75
alto_pm_25,40.66666666666666
pm_10,43.833333333333336
alto_pm_10,53.25
temp,11.0
temp_alta,11.0
temp_baja,11.0
hum,60.66666666666666
alta_hum,60.91666666666666
hum_baja,60.083333333333336
punto_de_roco,3.333333333333333
mxima_del_punto_de_roco,3.4166666666666665
mnima_del_punto_de_roco,3.083333333333333
bulbo_hmedo,6.5
mxima_temperatura_de_bulbo_hmedo,6.666666666666667
mnima_de_la_temperatura_de_bulbo_hmedo,6.25
ndice_de_calor,10.0
mxima_del_indice_de_calor,10.0
time,
aqi,115.58333333333331
aqi_alto,125.83333333333331
pm_1,27.75
alto_pm_1,30.416666666666668
pm_25,41.5
alto_pm_25,45.583333333333336
pm_10,52.41666666666666
alto_pm_10,61.083333333333336
temp,11.166666666666666
temp_alta,11.166666666666666
temp_baja,11.083333333333334
hum,62.91666666666666
alta_hum,63.25
hum_baja,62.5
punto_de_roco,4.166666666666667
mxima_del_punto_de_roco,4.333333333333333
mnima_del_punto_de_roco,4.083333333333333
bulbo_hmedo,7.166666666666667
mxima_temperatura_de_bulbo_hmedo,7.166666666666667
mnima_de_la_temperatura_de_bulbo_hmedo,7.083333333333333
ndice_de_calor,10.416666666666666
mxima_del_indice_de_calor,10.416666666666666
time,
aqi,113.83333333333331
aqi_alto,124.66666666666669
pm_1,27.416666666666668
alto_pm_1,30.33333333333333
pm_25,40.75
alto_pm_25,45.083333333333336
pm_10,51.083333333333336
alto_pm_10,59.41666666666666
temp,15.583333333333334
temp_alta,15.916666666666666
temp_baja,15.166666666666666
hum,49.5
alta_hum,52.0
hum_baja,49.0
punto_de_roco,5.083333333333333
mxima_del_punto_de_roco,5.333333333333333
mnima_del_punto_de_roco,4.75
bulbo_hmedo,8.75
mxima_temperatura_de_bulbo_hmedo,8.916666666666666
mnima_de_la_temperatura_de_bulbo_hmedo,8.333333333333334
ndice_de_calor,15.0
mxima_del_indice_de_calor,15.0
time,
aqi,120.75
aqi_alto,132.16666666666666
pm_1,29.58333333333333
alto_pm_1,32.333333333333336
pm_25,43.5
alto_pm_25,48.16666666666666
pm_10,54.583333333333336
alto_pm_10,62.41666666666666
temp,25.08333333333333
temp_alta,25.33333333333333
temp_baja,24.666666666666668
hum,28.08333333333333
alta_hum,30.08333333333333
hum_baja,27.75
punto_de_roco,5.333333333333333
mxima_del_punto_de_roco,6.083333333333333
mnima_del_punto_de_roco,5.083333333333333
bulbo_hmedo,10.25
mxima_temperatura_de_bulbo_hmedo,10.833333333333334
mnima_de_la_temperatura_de_bulbo_hmedo,9.916666666666666
ndice_de_calor,24.166666666666668
mxima_del_indice_de_calor,24.166666666666668
time,
aqi,109.08333333333331
aqi_alto,124.25
pm_1,27.666666666666668
alto_pm_1,31.83333333333333
pm_25,38.66666666666666
alto_pm_25,45.16666666666666
pm_10,46.833333333333336
alto_pm_10,57.25
temp,30.25
temp_alta,30.416666666666668
temp_baja,29.916666666666668
hum,21.75
alta_hum,22.75
hum_baja,21.5
punto_de_roco,6.083333333333333
mxima_del_punto_de_roco,6.833333333333333
mnima_del_punto_de_roco,5.666666666666667
bulbo_hmedo,11.0
mxima_temperatura_de_bulbo_hmedo,11.5
mnima_de_la_temperatura_de_bulbo_hmedo,10.833333333333334
ndice_de_calor,28.75
mxima_del_indice_de_calor,28.83333333333333
time,
aqi,98.66666666666669
aqi_alto,116.0
pm_1,25.08333333333333
alto_pm_1,29.83333333333333
pm_25,34.5
alto_pm_25,42.583333333333336
pm_10,40.16666666666666
alto_pm_10,52.0
temp,33.166666666666664
temp_alta,33.416666666666664
temp_baja,32.833333333333336
hum,17.166666666666668
alta_hum,18.25
hum_baja,16.666666666666668
punto_de_roco,5.0
mxima_del_punto_de_roco,5.916666666666667
mnima_del_punto_de_roco,4.333333333333333
bulbo_hmedo,10.333333333333334
mxima_temperatura_de_bulbo_hmedo,11.0
mnima_de_la_temperatura_de_bulbo_hmedo,9.583333333333334
ndice_de_calor,31.166666666666668
mxima_del_indice_de_calor,31.33333333333333
time,
aqi,98.0
aqi_alto,118.16666666666669
pm_1,24.58333333333333
alto_pm_1,32.333333333333336
pm_25,34.25
alto_pm_25,44.833333333333336
pm_10,39.5
alto_pm_10,54.66666666666666
temp,33.833333333333336
temp_alta,34.083333333333336
temp_baja,33.583333333333336
hum,15.916666666666666
alta_hum,17.416666666666668
hum_baja,15.416666666666666
punto_de_roco,4.5
mxima_del_punto_de_roco,5.75
mnima_del_punto_de_roco,4.0
bulbo_hmedo,9.833333333333334
mxima_temperatura_de_bulbo_hmedo,10.75
mnima_de_la_temperatura_de_bulbo_hmedo,9.166666666666666
ndice_de_calor,31.75
mxima_del_indice_de_calor,31.916666666666668
time,
aqi,97.0
aqi_alto,109.5
pm_1,24.25
alto_pm_1,26.916666666666668
pm_25,33.833333333333336
alto_pm_25,38.91666666666666
pm_10,39.41666666666666
alto_pm_10,48.083333333333336
temp,35.25
temp_alta,35.5
temp_baja,34.916666666666664
hum,14.5
alta_hum,15.583333333333334
hum_baja,14.0
punto_de_roco,4.25
mxima_del_punto_de_roco,5.0
mnima_del_punto_de_roco,3.5
bulbo_hmedo,9.5
mxima_temperatura_de_bulbo_hmedo,10.166666666666666
mnima_de_la_temperatura_de_bulbo_hmedo,9.0
ndice_de_calor,32.833333333333336
mxima_del_indice_de_calor,33.25
time,
aqi,81.66666666666667
aqi_alto,96.83333333333331
pm_1,20.166666666666668
alto_pm_1,24.166666666666668
pm_25,26.83333333333333
alto_pm_25,33.583333333333336
pm_10,29.0
alto_pm_10,40.91666666666666
temp,34.666666666666664
temp_alta,34.75
temp_baja,34.583333333333336
hum,14.083333333333334
alta_hum,14.916666666666666
hum_baja,13.75
punto_de_roco,3.4166666666666665
mxima_del_punto_de_roco,4.333333333333333
mnima_del_punto_de_roco,3.083333333333333
bulbo_hmedo,8.916666666666666
mxima_temperatura_de_bulbo_hmedo,9.5
mnima_de_la_temperatura_de_bulbo_hmedo,8.416666666666666
ndice_de_calor,32.416666666666664
mxima_del_indice_de_calor,32.666666666666664
time,
aqi,70.71428571428571
aqi_alto,85.71428571428571
pm_1,17.142857142857142
alto_pm_1,21.142857142857142
pm_25,21.571428571428573
alto_pm_25,28.571428571428573
pm_10,22.857142857142858
alto_pm_10,32.42857142857143
temp,32.714285714285715
temp_alta,33.0
temp_baja,32.57142857142857
hum,15.428571428571429
alta_hum,15.714285714285714
hum_baja,14.857142857142858
punto_de_roco,3.0
mxima_del_punto_de_roco,3.2857142857142856
mnima_del_punto_de_roco,2.4285714285714284
bulbo_hmedo,8.285714285714286
mxima_temperatura_de_bulbo_hmedo,9.0
mnima_de_la_temperatura_de_bulbo_hmedo,8.0
ndice_de_calor,30.428571428571427
mxima_del_indice_de_calor,30.857142857142858
time,
aqi,45.888888888888886
aqi_alto,89.77777777777777
pm_1,9.22222222222222
alto_pm_1,22.55555555555556
pm_25,11.555555555555555
alto_pm_25,31.88888888888889
pm_10,12.333333333333334
alto_pm_10,36.11111111111112
temp,25.11111111111111
temp_alta,25.33333333333333
temp_baja,24.88888888888889
hum,17.444444444444443
alta_hum,17.77777777777778
hum_baja,17.11111111111111
punto_de_roco,-1.6666666666666667
mxima_del_punto_de_roco,-1.1111111111111112
mnima_del_punto_de_roco,-1.6666666666666667
bulbo_hmedo,5.222222222222222
mxima_temperatura_de_bulbo_hmedo,5.555555555555555
mnima_de_la_temperatura_de_bulbo_hmedo,5.111111111111111
ndice_de_calor,23.444444444444443
mxima_del_indice_de_calor,23.88888888888889
time,
aqi,39.41666666666666
aqi_alto,67.25
pm_1,7.666666666666667
alto_pm_1,14.833333333333334
pm_25,9.75
alto_pm_25,20.33333333333333
pm_10,10.666666666666666
alto_pm_10,24.33333333333333
temp,22.416666666666668
temp_alta,22.416666666666668
temp_baja,22.33333333333333
hum,19.25
alta_hum,19.416666666666668
hum_baja,18.58333333333333
punto_de_roco,-2.333333333333333
mxima_del_punto_de_roco,-2.1666666666666665
mnima_del_punto_de_roco,-2.6666666666666665
bulbo_hmedo,4.333333333333333
mxima_temperatura_de_bulbo_hmedo,4.5
mnima_de_la_temperatura_de_bulbo_hmedo,4.0
ndice_de_calor,20.33333333333333
mxima_del_indice_de_calor,20.58333333333333
time,
aqi,56.5
aqi_alto,126.33333333333331
pm_1,12.25
alto_pm_1,45.583333333333336
pm_25,16.333333333333332
alto_pm_25,66.83333333333333
pm_10,18.33333333333333
alto_pm_10,74.75
temp,21.08333333333333
temp_alta,21.08333333333333
temp_baja,21.0
hum,20.916666666666668
alta_hum,21.33333333333333
hum_baja,20.416666666666668
punto_de_roco,-2.083333333333333
mxima_del_punto_de_roco,-1.9166666666666667
mnima_del_punto_de_roco,-2.583333333333333
bulbo_hmedo,4.583333333333333
mxima_temperatura_de_bulbo_hmedo,4.75
mnima_de_la_temperatura_de_bulbo_hmedo,4.25
ndice_de_calor,18.58333333333333
mxima_del_indice_de_calor,18.666666666666668
time,
aqi,40.833333333333336
aqi_alto,67.16666666666667
pm_1,7.666666666666667
alto_pm_1,17.666666666666668
pm_25,10.0
alto_pm_25,24.08333333333333
pm_10,10.833333333333334
alto_pm_10,26.83333333333333
temp,19.83333333333333
temp_alta,19.916666666666668
temp_baja,19.75
hum,24.666666666666668
alta_hum,25.166666666666668
hum_baja,24.166666666666668
punto_de_roco,-0.8333333333333334
mxima_del_punto_de_roco,-0.5833333333333334
mnima_del_punto_de_roco,-1.0
bulbo_hmedo,5.25
mxima_temperatura_de_bulbo_hmedo,5.416666666666667
mnima_de_la_temperatura_de_bulbo_hmedo,5.083333333333333
ndice_de_calor,17.416666666666668
mxima_del_indice_de_calor,17.5
time,
aqi,44.25
aqi_alto,57.0
pm_1,8.083333333333334
alto_pm_1,10.75
pm_25,10.666666666666666
alto_pm_25,15.0
pm_10,11.5
alto_pm_10,17.583333333333332
temp,17.333333333333332
temp_alta,17.583333333333332
temp_baja,17.25
hum,31.58333333333333
alta_hum,31.666666666666668
hum_baja,30.58333333333333
punto_de_roco,0.0833333333333333
mxima_del_punto_de_roco,0.0833333333333333
mnima_del_punto_de_roco,-0.0833333333333333
bulbo_hmedo,6.0
mxima_temperatura_de_bulbo_hmedo,6.0
mnima_de_la_temperatura_de_bulbo_hmedo,5.916666666666667
ndice_de_calor,15.333333333333334
mxima_del_indice_de_calor,15.583333333333334
time,
aqi,65.66666666666667
aqi_alto,80.41666666666667
pm_1,14.0
alto_pm_1,17.666666666666668
pm_25,19.166666666666668
alto_pm_25,26.08333333333333
pm_10,20.58333333333333
alto_pm_10,30.25
temp,15.5
temp_alta,15.583333333333334
temp_baja,15.5
hum,42.0
alta_hum,42.583333333333336
hum_baja,40.41666666666666
punto_de_roco,2.4166666666666665
mxima_del_punto_de_roco,2.75
mnima_del_punto_de_roco,2.1666666666666665
bulbo_hmedo,7.083333333333333
mxima_temperatura_de_bulbo_hmedo,7.333333333333333
mnima_de_la_temperatura_de_bulbo_hmedo,6.75
ndice_de_calor,14.0
mxima_del_indice_de_calor,14.0
time,
aqi,83.41666666666667
aqi_alto,93.16666666666669
pm_1,19.58333333333333
alto_pm_1,22.08333333333333
pm_25,27.5
alto_pm_25,32.083333333333336
pm_10,30.666666666666668
alto_pm_10,41.0
temp,14.5
temp_alta,14.5
temp_baja,14.416666666666666
hum,48.16666666666666
alta_hum,48.583333333333336
hum_baja,47.5
punto_de_roco,3.583333333333333
mxima_del_punto_de_roco,3.8333333333333335
mnima_del_punto_de_roco,3.1666666666666665
bulbo_hmedo,7.75
mxima_temperatura_de_bulbo_hmedo,7.916666666666667
mnima_de_la_temperatura_de_bulbo_hmedo,7.416666666666667
ndice_de_calor,13.083333333333334
mxima_del_indice_de_calor,13.25
time,
aqi,87.0
aqi_alto,97.25
pm_1,20.0
alto_pm_1,22.75
pm_25,29.25
alto_pm_25,34.083333333333336
pm_10,33.0
alto_pm_10,44.333333333333336
temp,13.25
temp_alta,13.25
temp_baja,13.166666666666666
hum,51.91666666666666
alta_hum,52.41666666666666
hum_baja,51.41666666666666
punto_de_roco,3.4166666666666665
mxima_del_punto_de_roco,3.583333333333333
mnima_del_punto_de_roco,3.333333333333333
bulbo_hmedo,7.083333333333333
mxima_temperatura_de_bulbo_hmedo,7.333333333333333
mnima_de_la_temperatura_de_bulbo_hmedo,7.0
ndice_de_calor,12.166666666666666
mxima_del_indice_de_calor,12.25
time,
aqi,72.16666666666667
aqi_alto,87.0
pm_1,15.666666666666666
alto_pm_1,18.916666666666668
pm_25,22.08333333333333
alto_pm_25,29.166666666666668
pm_10,24.916666666666668
alto_pm_10,36.333333333333336
temp,12.166666666666666
temp_alta,12.333333333333334
temp_baja,12.083333333333334
hum,38.16666666666666
alta_hum,40.66666666666666
hum_baja,37.66666666666666
punto_de_roco,-1.5833333333333333
mxima_del_punto_de_roco,-0.8333333333333334
mnima_del_punto_de_roco,-1.9166666666666667
bulbo_hmedo,3.8333333333333335
mxima_temperatura_de_bulbo_hmedo,4.25
mnima_de_la_temperatura_de_bulbo_hmedo,3.6666666666666665
ndice_de_calor,11.0
mxima_del_indice_de_calor,11.166666666666666
time,
aqi,82.66666666666667
aqi_alto,93.66666666666669
pm_1,18.666666666666668
alto_pm_1,21.58333333333333
pm_25,27.166666666666668
alto_pm_25,32.333333333333336
pm_10,30.5
alto_pm_10,41.333333333333336
temp,12.333333333333334
temp_alta,12.333333333333334
temp_baja,12.166666666666666
hum,34.166666666666664
alta_hum,34.333333333333336
hum_baja,33.416666666666664
punto_de_roco,-3.1666666666666665
mxima_del_punto_de_roco,-3.0
mnima_del_punto_de_roco,-3.6666666666666665
bulbo_hmedo,2.75
mxima_temperatura_de_bulbo_hmedo,2.75
mnima_de_la_temperatura_de_bulbo_hmedo,2.6666666666666665
ndice_de_calor,10.75
mxima_del_indice_de_calor,10.833333333333334
time,
aqi,93.16666666666669
aqi_alto,107.16666666666669
pm_1,21.08333333333333
alto_pm_1,23.916666666666668
pm_25,32.0
alto_pm_25,37.91666666666666
pm_10,38.5
alto_pm_10,48.91666666666666
temp,10.416666666666666
temp_alta,10.5
temp_baja,10.416666666666666
hum,40.75
alta_hum,41.0
hum_baja,40.083333333333336
punto_de_roco,-2.25
mxima_del_punto_de_roco,-2.1666666666666665
mnima_del_punto_de_roco,-2.4166666666666665
